gpstime,altitude,speed,heading,hpdop,vdop,pdop,gyro_x,gyro_y,gyro_z,acc_x,acc_y,acc_z,lat
1411813080.00,175.9,5.623,109.0000,1.1,1.3,1.7,-0.017578,0.013672,0.0019531,-0.53516,-0.03125,9.7148,41.166907
1411813082.00,176.6,7.192,110.0200,1.4,1.5,2.0,-0.019531,0.017578,0.0019531,-0.56641,-0.050781,10.043,41.166865
1411813083.00,177.1,7.197,111.6900,1.4,1.5,2.0,-0.017578,0.013672,0.0019531,-0.65625,0.20313,9.9961,41.166840
1411813084.00,176.6,6.816,110.4200,1.0,1.5,1.8,-0.019531,0.015625,0.0019531,-0.60156,-0.039063,10.1484,41.166823
1411813085.00,176.0,6.477,111.3300,1.0,1.5,1.8,-0.017578,0.015625,0.0019531,-0.59766,-0.14063,10.1758,41.166807
1411813087.00,176.5,5.803,114.2500,1.0,1.5,1.8,-0.017578,0.015625,0.0019531,-0.61328,0.070313,10.0977,41.166777
1411813088.00,174.8,5.577,111.4600,1.0,1.5,1.8,-0.017578,0.015625,0.0019531,-0.55469,0.039063,10.0039,41.166768
1411813089.00,173.6,4.743,122.1400,1.0,1.5,1.8,-0.015625,0.011719,0.0039063,-0.625,0.039063,9.8398,41.166755
1411813091.00,173.3,3.009,151.5200,1.0,1.5,1.8,-0.019531,0.017578,0.0019531,-0.63672,0.03125,9.8516,41.166717
1411813092.00,173.9,3.349,172.9600,1.0,1.5,1.8,-0.015625,0.013672,0.0039063,-0.65234,0.25,10.0,41.166690
1411813093.00,174.8,4.301,181.4800,1.0,1.5,1.8,-0.017578,0.013672,0.0039063,-0.65234,0.082031,10.0547,41.166653
1411813094.00,175.7,4.501,194.2700,1.0,1.5,1.8,-0.019531,0.015625,0.0019531,-0.63281,-0.13281,10.2266,41.166612
1411813095.00,176.8,5.036,199.5400,1.0,1.7,2.0,-0.015625,0.015625,0.0019531,-0.54688,0.0625,10.082,41.166565
1411813096.00,178.0,5.674,192.5500,0.9,1.6,1.8,-0.019531,0.015625,0.0039063,-0.40625,0.015625,10.0352,41.166513
1411813097.00,179.4,6.621,179.3200,0.9,1.6,1.8,-0.015625,0.013672,0.0019531,-0.5,0.011719,9.9609,41.166452
1411813098.00,180.9,7.526,170.9000,0.9,1.6,1.8,-0.017578,0.013672,0.0019531,-0.51953,0.015625,9.8008,41.166382
1411813098.00,0,7.526,170.9000,0,0,0,-0.021484,0.017578,0.0019531,-0.5,0.019531,9.8594,41.166382
1411813099.00,182.4,8.005,167.0100,0.9,1.6,1.8,-0.015625,0.013672,0.0019531,-0.53516,0.19531,9.957,41.166310
1411813101.00,185.5,8.586,162.8300,0.9,1.6,1.8,-0.021484,0.015625,0.0019531,-0.53125,-0.11719,10.1719,41.166155
1411813102.00,185.8,7.053,173.7800,1.1,1.8,2.1,-0.017578,0.017578,0.0039063,-0.53125,-0.13672,10.293,41.166095
1411813103.00,186.1,6.096,185.6300,1.1,1.8,2.1,-0.017578,0.013672,0.0039063,-0.46875,0.035156,10.0469,41.166050
1411813104.00,186.8,5.654,191.2200,0.9,1.3,1.6,-0.019531,0.017578,0.0039063,-0.46094,-0.039063,10.0078,41.166012
1411813105.00,187.7,5.067,205.2400,0.9,1.3,1.6,-0.015625,0.013672,0.0019531,-0.55859,-0.011719,9.8477,41.165982
1411813106.00,188.9,4.836,203.6200,0.9,1.3,1.6,-0.019531,0.019531,0.0039063,-0.53125,-0.066406,9.793,41.165947
1411813107.00,190.0,3.797,203.7000,0.9,1.3,1.6,-0.017578,0.015625,0.0019531,-0.65234,0.09375,10.0625,41.165918
1411813108.00,190.8,3.565,215.3200,0.9,1.3,1.6,-0.017578,0.013672,0.0019531,-0.63281,0.0625,10.0977,41.165897
1411813109.00,191.6,3.107,217.9800,0.9,1.3,1.6,-0.019531,0.015625,0.0019531,-0.6875,-0.10547,10.1953,41.165882
1411813111.00,191.5,4.435,229.5100,0.9,1.3,1.6,-0.017578,0.013672,0.0019531,-0.64453,0.046875,10.1289,41.165855
1411813112.00,190.4,4.836,242.4700,0.9,1.3,1.6,-0.023438,0.015625,0.0019531,-0.53906,0.09375,10.0313,41.165842
1411813113.00,188.7,5.083,246.2200,0.9,1.3,1.6,-0.015625,0.013672,0.0019531,-0.58984,0.050781,9.9648,41.165835
1411813114.00,187.4,5.345,255.2300,0.9,1.3,1.6,-0.017578,0.015625,0.0039063,-0.56641,0.023438,9.8086,41.165828
1411813116.00,185.3,5.222,247.7300,0.9,1.3,1.6,-0.019531,0.017578,0.0039063,-0.61719,0.03125,9.8711,41.165822
1411813117.00,184.2,5.083,251.3800,0.9,1.3,1.6,-0.013672,0.013672,0.0019531,-0.64063,0.17969,10.0234,41.165815
1411813118.00,183.3,4.846,246.5200,0.9,1.3,1.6,-0.019531,0.017578,0.0039063,-0.55078,-0.12891,10.2031,41.165807
1411813119.00,182.8,4.661,250.9100,0.9,1.3,1.6,-0.017578,0.015625,0.0039063,-0.54688,-0.019531,10.2773,41.165797
1411813121.00,182.2,5.324,239.7700,0.9,1.3,1.6,-0.017578,0.015625,0.0039063,-0.54297,0.03125,10.1133,41.165773
1411813122.00,181.7,6.858,229.0400,0.9,1.3,1.6,-0.019531,0.015625,0.0019531,-0.41797,-0.070313,9.9453,41.165738
1411813123.00,181.4,7.017,229.0400,0.9,1.3,1.6,-0.013672,0.013672,0.0019531,-0.47266,0.046875,9.793,41.165697
1411813124.00,180.9,6.899,224.6000,0.9,1.3,1.6,-0.019531,0.019531,0.0039063,-0.46484,-0.054688,9.9258,41.165648
1411813125.00,180.5,6.533,205.4100,0.9,1.3,1.6,-0.015625,0.015625,0.0019531,-0.51172,0.12109,10.0313,41.165597
1411813127.00,180.7,4.738,196.6200,0.9,1.3,1.6,-0.015625,0.015625,0.0019531,-0.55859,0.066406,10.0273,41.165495
1411813128.00,180.6,3.076,193.2500,0.9,1.3,1.6,-0.017578,0.017578,0.0039063,-0.54297,-0.16406,10.168,41.165462
1411813129.00,180.9,1.991,191.2200,0.9,1.3,1.6,-0.013672,0.015625,0.0039063,-0.54688,0.0078125,10.1172,41.165438
1411813131.00,180.6,3.200,161.8200,0.9,1.3,1.6,-0.019531,0.017578,0.0019531,-0.51563,0.03125,9.9648,41.165397
1411813132.00,180.5,4.131,138.5200,0.9,1.3,1.6,-0.015625,0.017578,0.0019531,-0.49219,0.011719,9.8438,41.165370
1411813133.00,180.3,4.440,115.6300,0.9,1.3,1.6,-0.013672,0.015625,0.0019531,-0.59766,0.023438,9.7539,41.165347
1411813134.00,179.9,4.116,101.1900,0.9,1.3,1.6,-0.017578,0.019531,0.0019531,-0.67188,0.082031,9.9102,41.165337
1411813134.00,179.4,4.116,101.1900,0.9,1.3,1.6,-0.015625,0.011719,0.0039063,-0.64063,0.23828,10.1328,41.165337
1411813137.00,179.2,4.476,99.2500,0.9,1.3,1.6,-0.017578,0.015625,0.0039063,-0.72266,-0.042969,10.0742,41.165320
1411813138.00,179.1,4.584,99.9000,0.9,1.3,1.6,-0.019531,0.015625,0.0039063,-0.63281,0.0,10.1914,41.165313
1411813139.00,178.6,4.656,100.4300,0.9,1.3,1.6,-0.017578,0.013672,0.0019531,-0.50781,0.050781,10.1016,41.165308
1411813141.00,177.1,4.573,101.1900,0.9,1.3,1.6,-0.017578,0.013672,0.0039063,-0.53125,0.0,9.707,41.165298
1411813142.00,176.6,4.630,101.5000,0.9,1.3,1.6,-0.015625,-0.0078125,0.0058594,-0.54688,-0.03125,9.7813,41.165292
1411813143.00,176.1,4.697,100.5600,0.9,1.3,1.6,-0.025391,0.021484,0.0019531,-0.52734,0.0,9.8945,41.165285
1411813144.00,175.7,4.599,100.6900,0.9,1.3,1.6,-0.025391,0.025391,0.0019531,-0.89844,0.09375,9.5898,41.165280
1411813145.00,175.0,4.362,101.3400,0.9,1.3,1.6,-0.021484,0.017578,0.0019531,-0.35938,0.019531,9.918,41.165273
1411813147.00,174.4,4.275,97.9700,0.9,1.3,1.6,-0.015625,0.013672,0.0039063,-0.57422,-0.13672,10.3594,41.165267
1411813148.00,173.8,4.213,101.5600,0.9,1.3,1.6,-0.019531,0.017578,0.0019531,-0.51172,-0.011719,10.6641,41.165262
1411813149.00,173.5,4.136,103.0100,0.9,1.3,1.6,-0.019531,0.011719,0.0039063,-0.41016,-0.046875,9.9336,41.165255
1411813150.00,172.7,4.326,99.6800,0.9,1.3,1.6,-0.017578,0.015625,0.0039063,-0.49219,0.078125,9.9414,41.165248
1411813152.00,172.1,4.753,100.3200,0.9,1.3,1.6,-0.015625,0.013672,0.0019531,-0.61328,-0.027344,9.7188,41.165238
1411813153.00,171.6,4.959,100.7800,0.9,1.3,1.6,-0.017578,0.017578,0.0019531,-0.57422,0.019531,9.9844,41.165232
1411813153.00,0,4.959,100.7800,0,0,0,-0.017578,0.013672,0.0019531,-0.60156,0.12109,10.0664,41.165232
1411813154.00,171.1,5.093,100.1300,0.9,1.3,1.6,-0.019531,0.017578,0.0019531,-0.67188,-0.10547,10.1836,41.165225
1411813155.00,170.7,5.191,100.8500,0.9,1.3,1.6,-0.017578,0.015625,0.0039063,-0.61328,-0.011719,10.168,41.165218
1411813157.00,169.8,5.309,100.8500,0.9,1.3,1.6,-0.019531,0.015625,0.0039063,-0.5625,0.023438,9.9883,41.165205
1411813158.00,169.5,5.252,100.8100,0.9,1.3,1.6,-0.017578,0.013672,0.0039063,-0.54297,-0.027344,10.0,41.165198
1411813159.00,169.2,5.098,100.8000,0.9,1.3,1.6,-0.013672,0.013672,0.0039063,-0.67578,0.050781,9.7969,41.165190
1411813160.00,168.9,5.026,100.7400,0.9,1.3,1.6,-0.019531,0.015625,0.0039063,-0.70313,0.03125,9.8945,41.165183
1411813162.00,168.1,5.062,100.5300,0.9,1.3,1.6,-0.015625,0.015625,0.0039063,-0.66016,0.22266,10.0234,41.165170
1411813163.00,167.7,5.108,95.2900,0.9,1.3,1.6,-0.017578,0.013672,0.0019531,-0.65234,0.085938,10.1016,41.165165
1411813164.00,167.4,5.180,100.3800,0.9,1.3,1.6,-0.017578,0.015625,0.0039063,-0.56641,-0.035156,10.1914,41.165160
1411813165.00,166.9,5.335,98.7800,0.9,1.3,1.6,-0.015625,0.015625,0.0019531,-0.54297,0.089844,10.0469,41.165153
1411813167.00,166.6,5.659,101.7300,0.9,1.3,1.6,-0.019531,0.013672,0.0019531,-0.43359,0.0039063,10.0469,41.165140
1411813168.00,166.5,5.448,106.1700,0.9,1.3,1.6,-0.013672,0.013672,0.0019531,-0.50781,0.050781,9.8906,41.165128
1411813169.00,166.4,5.654,98.9100,0.9,1.3,1.6,-0.017578,0.013672,0.0039063,-0.54297,0.0039063,9.7227,41.165118
1411813170.00,166.5,5.726,98.6400,0.9,1.3,1.6,-0.019531,0.013672,0.0039063,-0.54297,0.0625,9.957,41.165110
1411813172.00,166.1,6.359,101.1800,0.9,1.3,1.6,-0.015625,0.013672,0.0,-0.49609,0.082031,10.0781,41.165092
1411813173.00,166.1,6.631,103.1500,0.9,1.3,1.6,-0.017578,0.017578,0.0019531,-0.51563,-0.13281,10.1289,41.165078
1411813174.00,165.7,6.420,101.9300,0.9,1.3,1.6,-0.015625,0.015625,0.0019531,-0.51953,-0.019531,10.0703,41.165067
1411813175.00,165.1,6.631,98.8100,0.9,1.3,1.6,-0.019531,0.015625,0.0039063,-0.53125,0.019531,10.0195,41.165057
1411813177.00,166.0,6.940,100.8300,0.9,1.3,1.6,-0.017578,0.015625,0.0019531,-0.53125,0.023438,10.043,41.165028
1411813178.00,165.9,7.387,99.7800,0.9,1.3,1.6,-0.015625,0.013672,0.0019531,-0.58203,0.0,9.8086,41.165018
1411813179.00,165.4,7.367,99.5400,0.9,1.3,1.6,-0.021484,0.019531,0.0019531,-0.58594,0.0,9.875,41.165012
1411813180.00,165.5,7.578,100.7300,0.9,1.3,1.6,-0.015625,0.013672,0.0019531,-0.64453,0.20313,10.0273,41.165000
1411813181.00,165.5,7.794,101.6000,0.9,1.3,1.6,-0.017578,0.015625,0.0019531,-0.61719,-0.023438,10.1328,41.164987
1411813182.00,165.6,7.912,99.8900,0.9,1.3,1.6,-0.019531,0.019531,0.0039063,-0.69922,-0.070313,10.1602,41.164973
1411813182.00,0,7.912,99.8900,0,0,0,-0.017578,0.013672,0.0039063,-0.60547,0.10938,10.1484,41.164973
1411813183.00,165.6,7.526,99.9600,0.9,1.3,1.6,-0.019531,0.013672,0.0019531,-0.55859,0.0,10.0,41.164962
1411813184.00,165.7,7.279,99.5700,0.9,1.3,1.6,-0.013672,0.013672,0.0039063,-0.58594,0.054688,9.8672,41.164952
1411813185.00,165.8,7.032,99.9900,0.9,1.3,1.6,-0.017578,0.013672,0.0039063,-0.58203,-0.074219,9.8828,41.164942
1411813187.00,165.5,6.585,107.3500,0.9,1.3,1.6,-0.019531,0.015625,0.0039063,-0.64453,0.042969,10.0039,41.164913
1411813188.00,165.6,6.122,108.8600,0.9,1.3,1.6,-0.015625,0.015625,0.0019531,-0.58203,0.1875,10.1133,41.164897
1411813189.00,165.4,5.278,107.5300,0.9,1.3,1.6,-0.017578,0.015625,0.0019531,-0.60938,-0.070313,10.2148,41.164882
1411813189.00,0,5.278,107.5300,0,0,0,-0.015625,0.015625,0.0039063,-0.55859,-0.050781,10.1484,41.164882
1411813190.00,165.3,4.193,104.2800,0.9,1.3,1.6,-0.021484,0.013672,0.0039063,-0.42969,0.035156,10.0586,41.164872
1411813192.00,165.0,2.217,98.7500,0.9,1.3,1.6,-0.017578,0.013672,0.0039063,-0.40234,-0.035156,9.9766,41.164868
1411813192.00,0,2.217,98.7500,0,0,0,-0.015625,0.013672,0.0039063,-0.49609,0.019531,9.8086,41.164868
1411813193.00,165.0,1.435,99.2100,0.9,1.3,1.6,-0.021484,0.015625,0.0019531,-0.50781,-0.03125,9.8477,41.164867
1411813194.00,165.9,0.597,113.3900,0.9,1.3,1.6,-0.017578,0.011719,0.0019531,-0.53125,0.15625,10.043,41.164862
1411813195.00,166.3,0.149,115.0200,0.9,1.3,1.6,-0.017578,0.013672,0.0039063,-0.60938,-0.039063,10.1445,41.164862
1411813197.00,166.7,0.057,136.7400,0.9,1.3,1.6,-0.017578,0.013672,0.0019531,-0.58203,-0.039063,10.1133,41.164858
1411813197.00,0,0.057,136.7400,0,0,0,-0.015625,0.019531,0.0019531,-0.59766,0.082031,10.0313,41.164858
1411813198.00,167.0,0.077,103.0700,0.9,1.3,1.6,-0.013672,0.015625,0.0019531,-0.50391,-0.027344,9.9414,41.164857
1411813199.00,167.2,0.067,102.7600,0.9,1.3,1.6,-0.017578,0.015625,0.0019531,-0.53516,0.058594,9.9883,41.164855
1411813200.00,167.5,0.062,96.1300,0.9,1.3,1.6,-0.019531,0.017578,0.0039063,-0.65625,-0.0039063,9.6445,41.164857
1411813202.00,167.7,0.036,167.7600,0.9,1.3,1.6,-0.015625,0.013672,0.0019531,-0.67188,0.09375,9.875,41.164858
1411813203.00,167.9,0.036,177.7100,0.9,1.3,1.6,-0.019531,0.015625,0.0,-0.67969,0.21484,10.0,41.164858
1411813203.00,0,0.036,177.7100,0,0,0,-0.015625,0.015625,0.0019531,-0.64063,-0.11719,10.2188,41.164858
1411813204.00,168.2,0.036,166.7700,0.9,1.3,1.6,-0.021484,0.015625,0.0039063,-0.60938,0.0,10.1172,41.164857
1411813206.00,168.8,0.051,183.5100,0.9,1.3,1.6,-0.019531,0.013672,0.0019531,-0.53125,0.0039063,10.082,41.164857
1411813206.00,0,0.051,183.5100,0,0,0,-0.015625,0.013672,0.0039063,-0.44922,-0.011719,9.9336,41.164857
1411813208.00,169.3,0.067,157.2500,0.9,1.3,1.6,-0.021484,0.015625,0.0019531,-0.54688,0.027344,9.7539,41.164857
1411813209.00,169.6,0.072,148.4500,0.9,1.3,1.6,-0.015625,0.013672,0.0019531,-0.55859,-0.074219,9.9063,41.164855
1411813210.00,170.0,0.077,120.7400,0.9,1.3,1.6,-0.019531,0.015625,0.0039063,-0.57422,0.1875,9.9883,41.164855
1411813212.00,170.1,0.062,127.3700,0.9,1.3,1.6,-0.021484,0.021484,0.0039063,-0.55078,0.035156,10.082,41.164855
1411813213.00,170.3,0.057,119.6800,0.9,1.3,1.6,-0.019531,0.017578,0.0019531,-0.5625,-0.17969,10.2188,41.164855
1411813214.00,170.5,0.051,150.9400,0.9,1.3,1.6,-0.023438,0.015625,0.0019531,-0.49219,0.015625,10.1328,41.164853
1411813215.00,170.8,0.046,144.4000,0.9,1.3,1.6,-0.017578,0.015625,0.0,-0.42188,-0.011719,9.9766,41.164853
1411813216.00,171.2,0.057,149.6700,0.9,1.3,1.6,-0.017578,0.013672,0.0019531,-0.46484,0.0,9.875,41.164853
1411813217.00,171.6,0.057,146.4300,0.9,1.3,1.6,-0.019531,0.017578,0.0019531,-0.63672,-0.058594,9.8008,41.164852
1411813218.00,172.0,0.051,141.2100,0.9,1.3,1.6,-0.013672,0.013672,0.0019531,-0.66406,0.023438,9.8906,41.164852
1411813219.00,172.3,0.051,130.7500,0.9,1.3,1.6,-0.015625,0.011719,0.0019531,-0.63281,0.18359,10.0898,41.164852
1411813220.00,172.8,0.051,142.2700,0.9,1.3,1.6,-0.015625,0.013672,0.0019531,-0.62109,-0.15625,10.1602,41.164852
1411813222.00,173.0,0.046,128.9500,0.9,1.3,1.6,-0.015625,0.013672,0.0019531,-0.58203,-0.058594,10.1328,41.164852
1411813223.00,173.2,0.041,107.8800,0.9,1.3,1.6,-0.017578,0.015625,0.0039063,-0.58203,0.0,10.1445,41.164852
1411813224.00,173.3,0.041,113.8500,0.9,1.3,1.6,-0.013672,0.011719,0.0039063,-0.59375,0.082031,9.8242,41.164852
1411813225.00,173.7,0.046,120.1600,0.9,1.3,1.6,-0.017578,0.017578,0.0019531,-0.61328,0.039063,9.9414,41.164852
1411813227.00,173.9,0.072,152.1700,0.9,1.3,1.6,-0.015625,0.011719,0.0019531,-0.62891,0.22656,9.9688,41.164852
1411813227.00,174.0,0.072,152.1700,0.9,1.3,1.6,-0.017578,0.015625,0.0019531,-0.54688,0.066406,10.1016,41.164852
1411813229.00,174.1,0.067,150.2900,0.9,1.3,1.6,-0.017578,0.017578,0.0019531,-0.56641,-0.10938,10.2031,41.164852
1411813230.00,174.3,0.067,149.9500,0.9,1.3,1.6,-0.017578,0.015625,0.0019531,-0.52344,0.042969,10.0938,41.164852
1411813232.00,174.4,0.051,148.6600,0.9,1.3,1.6,-0.021484,0.015625,0.0019531,-0.42578,0.011719,10.0352,41.164852
1411813233.00,174.5,0.057,142.2200,0.9,1.3,1.6,-0.015625,0.013672,0.0019531,-0.49609,0.027344,9.9219,41.164852
1411813234.00,174.6,0.057,121.6300,0.9,1.3,1.6,-0.015625,0.015625,0.0019531,-0.59766,-0.019531,9.8125,41.164852
1411813235.00,174.6,0.051,129.6000,0.9,1.3,1.6,-0.019531,0.013672,0.0039063,-0.44141,0.0,9.9844,41.164852
1411813236.00,174.6,0.051,129.6700,0.9,1.3,1.6,-0.017578,0.013672,0.0019531,-0.52734,0.1875,10.0352,41.164852
1411813237.00,174.7,0.051,129.0000,0.9,1.3,1.6,-0.019531,0.017578,0.0039063,-0.60156,-0.125,10.0742,41.164852
1411813238.00,174.7,0.057,125.7700,0.9,1.3,1.6,-0.017578,0.015625,0.0019531,-0.57031,-0.050781,10.168,41.164852
1411813239.00,174.7,0.051,119.2700,0.9,1.3,1.6,-0.019531,0.017578,0.0019531,-0.55469,0.015625,10.0234,41.164852
1411813241.00,174.7,0.046,120.2600,0.9,1.3,1.6,-0.019531,0.017578,0.0019531,-0.51563,-0.10938,9.9492,41.164852
1411813242.00,174.7,0.057,139.2900,0.9,1.3,1.6,-0.015625,0.015625,0.0019531,-0.54688,-0.0039063,9.7773,41.164852
1411813243.00,174.7,0.051,136.6100,0.9,1.3,1.6,-0.021484,0.017578,0.0039063,-0.63281,-0.046875,9.8945,41.164852
1411813244.00,174.8,0.051,138.2700,0.9,1.3,1.6,-0.017578,0.017578,0.0019531,-0.60156,0.12109,9.9844,41.164852
1411813245.00,174.8,0.046,133.3000,0.9,1.3,1.6,-0.017578,0.017578,0.0019531,-0.67578,0.16406,10.1094,41.164852
1411813246.00,174.8,0.051,135.2600,0.9,1.3,1.6,-0.019531,0.019531,0.0019531,-0.69141,-0.16406,10.1836,41.164853
1411813247.00,174.8,0.051,136.6700,0.9,1.3,1.6,-0.017578,0.017578,0.0019531,-0.71094,0.078125,10.1445,41.164853
1411813248.00,174.8,0.046,135.9300,0.9,1.3,1.6,-0.019531,0.015625,0.0019531,-0.55469,0.09375,10.1367,41.164853
1411813249.00,174.7,0.051,134.1200,0.9,1.3,1.6,-0.015625,0.013672,0.0019531,-0.49219,0.0078125,9.9063,41.164853
1411813251.00,174.5,0.041,149.7200,0.9,1.3,1.6,-0.015625,0.013672,0.0039063,-0.57031,-0.027344,9.7969,41.164853
1411813252.00,174.4,0.057,120.1300,0.9,1.3,1.6,-0.019531,0.017578,0.0019531,-0.57422,-0.070313,9.8984,41.164853
1411813253.00,174.2,0.046,137.2000,0.9,1.3,1.6,-0.015625,0.013672,0.0039063,-0.64063,0.23438,9.9766,41.164853
1411813254.00,174.1,0.062,114.4500,0.9,1.3,1.6,-0.017578,0.017578,0.0019531,-0.57422,0.0,10.1094,41.164853
1411813256.00,173.8,0.062,122.2000,0.9,1.3,1.6,-0.015625,0.015625,0.0019531,-0.54688,-0.10938,10.1758,41.164855
1411813257.00,173.7,0.057,126.7900,0.9,1.3,1.6,-0.017578,0.015625,0.0019531,-0.48438,0.085938,10.0352,41.164855
1411813258.00,173.5,0.597,98.2400,0.9,1.3,1.6,-0.017578,0.015625,0.0039063,-0.39453,-0.0039063,10.0195,41.164855
1411813259.00,173.5,1.950,92.2600,0.9,1.3,1.6,-0.015625,0.013672,0.0039063,-0.44141,-0.050781,9.8672,41.164855
1411813261.00,173.5,3.550,89.8100,0.9,1.3,1.6,-0.017578,0.019531,0.0019531,-0.48828,-0.054688,9.9102,41.164855
1411813262.00,173.6,4.388,90.0000,0.9,1.3,1.6,-0.017578,0.011719,0.0019531,-0.54297,0.11719,9.9063,41.164855
1411813263.00,173.6,4.836,96.5600,0.9,1.3,1.6,-0.017578,0.015625,0.0019531,-0.60156,0.13672,10.0195,41.164853
1411813264.00,173.6,4.928,99.3400,0.9,1.3,1.6,-0.019531,0.023438,0.0039063,-0.61719,-0.089844,10.2148,41.164847
1411813266.00,172.9,6.009,98.2400,0.9,1.3,1.6,-0.017578,0.017578,0.0019531,-0.53125,0.078125,10.1641,41.164835
1411813267.00,172.6,6.847,99.2300,0.9,1.3,1.6,-0.023438,0.021484,0.0019531,-0.49219,0.03125,10.0313,41.164827
1411813268.00,172.7,7.614,104.3100,0.9,1.3,1.6,-0.015625,0.015625,0.0039063,-0.60547,0.035156,9.9023,41.164815
1411813268.00,172.5,7.614,104.3100,0.9,1.3,1.6,-0.017578,0.015625,0.0019531,-0.62109,-0.0039063,9.7773,41.164815
1411813271.00,172.3,8.581,101.0200,1.0,1.5,1.8,-0.019531,0.017578,0.0019531,-0.66797,0.054688,9.9297,41.164772
1411813272.00,172.3,8.298,96.4100,0.9,1.3,1.6,-0.017578,0.013672,0.0039063,-0.71094,0.20703,9.9492,41.164760
1411813273.00,172.0,7.768,95.8800,0.9,1.3,1.6,-0.023438,0.019531,0.0019531,-0.65625,-0.066406,10.1211,41.164753
1411813274.00,171.9,6.883,99.1300,0.9,1.3,1.6,-0.017578,0.017578,0.0019531,-0.55078,-0.035156,10.1914,41.164745
1411813276.00,172.3,4.594,97.0700,0.9,1.3,1.6,-0.017578,0.013672,0.0039063,-0.51953,0.066406,10.1172,41.164725
1411813277.00,172.0,3.791,74.9200,0.9,1.3,1.6,-0.019531,0.015625,0.0019531,-0.49219,-0.10938,10.0273,41.164728
1411813278.00,171.7,3.323,40.8300,0.9,1.3,1.6,-0.015625,0.011719,0.0039063,-0.52734,0.0039063,9.7227,41.164745
1411813279.00,171.5,3.323,10.8100,0.9,1.3,1.6,-0.019531,0.015625,0.0019531,-0.53516,-0.078125,9.8516,41.164772
1411813281.00,170.9,5.813,290.7900,0.9,1.3,1.6,-0.017578,0.011719,0.0019531,-0.60156,0.10547,9.9141,41.164833
1411813282.00,170.9,6.302,275.6700,0.9,1.3,1.6,-0.019531,0.015625,0.0019531,-0.55859,0.027344,10.0313,41.164845
1411813283.00,170.7,6.389,283.1700,0.9,1.3,1.6,-0.019531,0.017578,0.0019531,-0.53516,-0.14063,10.2383,41.164855
1411813284.00,170.7,6.384,282.5700,0.9,1.3,1.6,-0.015625,0.013672,0.0019531,-0.53516,0.042969,10.1328,41.164868
1411813285.00,170.7,6.384,280.9700,0.9,1.3,1.6,-0.019531,0.017578,0.0019531,-0.46094,0.0,10.1484,41.164880
1411813287.00,170.3,6.713,280.4800,0.9,1.3,1.6,-0.013672,0.011719,0.0039063,-0.49219,0.019531,10.0234,41.164903
1411813288.00,170.9,7.264,278.1300,0.9,1.3,1.6,-0.017578,0.011719,0.0039063,-0.61328,0.019531,9.7383,41.164912
1411813288.00,170.9,7.264,278.1300,1.0,1.4,1.7,-0.017578,0.017578,0.0039063,-0.66406,0.0078125,9.8711,41.164912
1411813290.00,170.6,8.236,279.0200,1.0,1.4,1.7,-0.017578,0.011719,0.0019531,-0.65625,0.1875,10.0234,41.164935
1411813292.00,170.4,8.478,279.3900,1.0,1.4,1.7,-0.019531,0.019531,0.0019531,-0.59766,-0.097656,10.1602,41.164958
1411813293.00,170.3,8.740,281.0000,1.0,1.4,1.7,-0.017578,0.015625,0.0019531,-0.64844,-0.023438,10.2109,41.164972
1411813294.00,170.0,8.792,280.8600,0.9,1.3,1.6,-0.017578,0.015625,0.0019531,-0.60156,0.039063,10.0742,41.164988
1411813296.00,170.0,8.766,278.5500,0.9,1.3,1.6,-0.017578,0.015625,0.0039063,-0.57031,-0.0039063,9.9766,41.165013
1411813297.00,170.1,8.421,279.9000,0.9,1.3,1.6,-0.015625,0.013672,0.0019531,-0.55859,0.066406,9.8086,41.165025
1411813297.00,170.0,8.421,279.9000,0.9,1.3,1.6,-0.021484,0.019531,0.0019531,-0.625,0.039063,9.8281,41.165025
1411813299.00,169.9,7.835,279.2200,0.9,1.3,1.6,-0.017578,0.015625,0.0019531,-0.62891,0.17578,9.9883,41.165050
1411813301.00,169.7,7.634,278.5300,0.9,1.3,1.6,-0.019531,0.017578,0.0019531,-0.58594,0.082031,10.0508,41.165072
1411813302.00,169.3,7.161,282.6500,0.9,1.3,1.6,-0.017578,0.019531,0.0019531,-0.59375,-0.0625,10.1914,41.165085
1411813302.00,169.1,7.161,282.6500,0.9,1.3,1.6,-0.017578,0.013672,0.0019531,-0.54688,0.039063,10.125,41.165085
1411813304.00,169.3,4.517,276.7500,0.9,1.3,1.6,-0.019531,0.013672,0.0039063,-0.49219,0.027344,10.0586,41.165100
1411813306.00,169.1,3.313,220.4000,0.9,1.3,1.6,-0.015625,0.011719,0.0039063,-0.48828,0.0,9.8555,41.165080
1411813307.00,169.1,2.222,190.6300,0.9,1.3,1.6,-0.017578,0.013672,0.0019531,-0.51563,-0.039063,9.7734,41.165057
1411813308.00,168.7,1.584,167.3400,0.9,1.3,1.6,-0.017578,0.017578,0.0019531,-0.53906,0.0039063,9.9375,41.165038
1411813309.00,168.2,2.804,145.0600,0.9,1.3,1.6,-0.015625,0.011719,0.0039063,-0.48438,0.16016,10.0742,41.165022
1411813311.00,167.5,4.270,104.8700,0.9,1.3,1.6,-0.021484,0.019531,0.0039063,-0.58984,-0.14063,10.1289,41.164983
1411813312.00,167.4,4.676,101.5300,0.9,1.3,1.6,-0.017578,0.015625,0.0019531,-0.61328,-0.066406,10.1406,41.164973
