systime, gpstime, latitude, longitude, altitude, speed, heading, hpdop, vdop, pdop
1411814373.94151, 1411814371.00, 41.145152, -8.617393, 110.0, 2.264, 167.9400, 0.9, 1.3, 1.6
1411814375.01409, 1411814372.00, 41.145127, -8.617387, 110.1, 3.349, 167.3100, 0.9, 1.3, 1.6
1411814375.88365, 1411814373.00, 41.145093, -8.617375, 110.1, 4.131, 168.1000, 0.9, 1.3, 1.6
1411814376.96492, 1411814373.00, 41.145093, -8.617375, 110.6, 4.131, 168.1000, 0.9, 1.3, 1.6
1411814378.92963, 1411814376.00, 41.144960, -8.617335, 111.1, 5.757, 165.2600, 0.9, 1.3, 1.6
1411814379.95218, 1411814377.00, 41.144908, -8.617310, 111.1, 6.343, 158.2200, 0.9, 1.3, 1.6
1411814380.93586, 1411814378.00, 41.144855, -8.617273, 111.0, 6.827, 146.9900, 0.9, 1.3, 1.6
1411814381.90467, 1411814379.00, 41.144800, -8.617220, 112.0, 7.269, 139.5600, 0.9, 1.3, 1.6
1411814383.94961, 1411814379.00, 41.144800, -8.617220, 112.3, 7.269, 139.5600, 0.9, 1.3, 1.6
1411814384.99154, 1411814382.00, 41.144730, -8.616977, 111.7, 7.670, 86.4300, 0.9, 1.3, 1.6
1411814385.97984, 1411814383.00, 41.144745, -8.616890, 111.7, 7.321, 68.4600, 0.9, 1.3, 1.6
1411814387.01589, 1411814384.00, 41.144777, -8.616810, 111.6, 7.269, 60.7000, 0.9, 1.3, 1.6
1411814388.90089, 1411814386.00, 41.144832, -8.616655, 113.4, 7.367, 64.8000, 0.9, 1.3, 1.6
1411814389.97292, 1411814386.00, 41.144832, -8.616655, 114.8, 7.367, 64.8000, 0.9, 1.3, 1.6
1411814391.00499, 1411814388.00, 41.144883, -8.616510, 115.0, 5.973, 61.3500, 1.1, 1.6, 2.0
1411814391.99761, 1411814389.00, 41.144908, -8.616453, 115.0, 4.692, 60.5900, 1.1, 1.6, 2.0
1411814394.00965, 1411814391.00, 41.144942, -8.616393, 114.5, 1.353, 63.9000, 0.9, 1.3, 1.6
1411814395.03435, 1411814392.00, 41.144953, -8.616383, 113.0, 0.391, 72.9300, 0.9, 1.3, 1.6
1411814395.98106, 1411814393.00, 41.144962, -8.616382, 111.8, 0.252, 209.2900, 0.9, 1.3, 1.6
1411814396.99053, 1411814394.00, 41.144967, -8.616383, 110.5, 0.062, 114.8200, 0.9, 1.3, 1.6
1411814398.96264, 1411814395.00, 41.144973, -8.616382, 108.5, 0.139, 75.4800, 0.9, 1.3, 1.6
1411814399.87365, 1411814397.00, 41.144985, -8.616377, 107.7, 0.478, 60.6600, 0.9, 1.3, 1.6
1411814400.96460, 1411814397.00, 41.144985, -8.616377, 107.8, 0.478, 60.6600, 0.9, 1.3, 1.6
1411814402.01610, 1411814399.00, 41.144992, -8.616363, 107.6, 0.370, 64.8600, 0.9, 1.3, 1.6
1411814403.99538, 1411814401.00, 41.145000, -8.616362, 106.2, 0.026, 123.1100, 0.9, 1.3, 1.6
1411814404.96966, 1411814402.00, 41.145003, -8.616362, 105.7, 0.093, 75.3500, 0.9, 1.3, 1.6
1411814405.97959, 1411814403.00, 41.145005, -8.616362, 105.4, 0.211, 54.2700, 0.9, 1.3, 1.6
1411814406.97795, 1411814404.00, 41.145007, -8.616357, 105.3, 0.638, 58.0000, 0.9, 1.3, 1.6
1411814409.01395, 1411814406.00, 41.145022, -8.616323, 105.8, 2.680, 58.5300, 0.9, 1.3, 1.6
1411814409.99703, 1411814407.00, 41.145035, -8.616290, 106.4, 3.745, 58.3600, 0.9, 1.3, 1.6
1411814410.92927, 1411814408.00, 41.145053, -8.616248, 106.7, 4.445, 58.5700, 0.9, 1.3, 1.6
1411814412.01165, 1411814409.00, 41.145077, -8.616200, 107.1, 5.299, 58.6400, 0.9, 1.3, 1.6
1411814413.98807, 1411814411.00, 41.145133, -8.616078, 107.7, 6.168, 58.4200, 0.9, 1.3, 1.6
1411814414.96386, 1411814412.00, 41.145163, -8.616013, 107.9, 6.585, 58.4600, 0.9, 1.3, 1.6
1411814416.00026, 1411814413.00, 41.145195, -8.615950, 108.1, 5.947, 58.2400, 0.9, 1.3, 1.6
1411814416.97950, 1411814414.00, 41.145222, -8.615895, 108.3, 5.088, 58.3800, 0.9, 1.3, 1.6
1411814419.00388, 1411814416.00, 41.145268, -8.615798, 108.7, 5.150, 58.5100, 0.9, 1.3, 1.6
1411814420.00818, 1411814417.00, 41.145295, -8.615742, 108.8, 5.870, 58.8600, 0.9, 1.3, 1.6
1411814420.90710, 1411814418.00, 41.145323, -8.615682, 108.8, 5.957, 58.6000, 0.9, 1.3, 1.6
1411814421.97085, 1411814419.00, 41.145352, -8.615627, 108.8, 4.913, 58.3000, 0.9, 1.3, 1.6
1411814423.97517, 1411814421.00, 41.145390, -8.615545, 108.8, 3.642, 61.4600, 0.9, 1.3, 1.6
1411814425.01818, 1411814422.00, 41.145407, -8.615502, 108.9, 4.435, 63.7900, 0.9, 1.3, 1.6
1411814426.00859, 1411814423.00, 41.145427, -8.615448, 109.0, 5.314, 64.4400, 0.9, 1.3, 1.6
1411814427.00742, 1411814424.00, 41.145450, -8.615390, 108.9, 5.803, 61.2600, 0.9, 1.3, 1.6
1411814429.00303, 1411814426.00, 41.145500, -8.615260, 108.5, 6.297, 63.9900, 0.9, 1.3, 1.6
1411814429.99861, 1411814427.00, 41.145528, -8.615192, 107.9, 6.662, 66.7500, 0.9, 1.3, 1.6
1411814431.00968, 1411814428.00, 41.145557, -8.615115, 107.3, 7.254, 67.3200, 0.9, 1.3, 1.6
1411814431.99385, 1411814429.00, 41.145588, -8.615037, 106.9, 7.048, 64.0700, 0.9, 1.3, 1.6
1411814433.34453, 1411814430.00, 41.145615, -8.614965, 106.7, 6.317, 65.8700, 0.9, 1.3, 1.6
1411814434.02332, 1411814431.00, 41.145640, -8.614902, 106.3, 5.494, 63.5900, 0.9, 1.3, 1.6
1411814434.99964, 1411814432.00, 41.145663, -8.614847, 105.8, 5.108, 61.8000, 0.9, 1.3, 1.6
1411814435.99956, 1411814433.00, 41.145688, -8.614795, 105.2, 4.733, 65.1400, 0.9, 1.3, 1.6
1411814437.03327, 1411814434.00, 41.145712, -8.614740, 104.5, 5.448, 64.6900, 0.9, 1.3, 1.6
1411814439.02156, 1411814436.00, 41.145767, -8.614605, 103.0, 6.816, 65.8400, 0.9, 1.3, 1.6
1411814440.01379, 1411814437.00, 41.145792, -8.614530, 102.3, 7.053, 69.6400, 0.9, 1.3, 1.6
1411814440.92790, 1411814438.00, 41.145817, -8.614450, 101.9, 7.249, 69.6300, 0.9, 1.3, 1.6
1411814441.90844, 1411814439.00, 41.145842, -8.614372, 101.5, 7.038, 71.1600, 0.9, 1.3, 1.6
1411814443.90882, 1411814439.00, 41.145842, -8.614372, 100.9, 7.038, 71.1600, 0.9, 1.3, 1.6
1411814444.90593, 1411814442.00, 41.145905, -8.614168, 100.7, 5.283, 69.2200, 0.9, 1.3, 1.6
1411814445.91991, 1411814443.00, 41.145922, -8.614113, 100.3, 4.789, 68.6200, 0.9, 1.3, 1.6
1411814446.93151, 1411814444.00, 41.145945, -8.614062, 99.8, 4.820, 65.5000, 0.9, 1.3, 1.6
1411814448.90448, 1411814446.00, 41.145988, -8.613953, 98.4, 5.283, 72.1900, 0.9, 1.3, 1.6
1411814449.91770, 1411814447.00, 41.146003, -8.613892, 97.7, 5.793, 79.1300, 0.9, 1.3, 1.6
1411814450.99852, 1411814448.00, 41.146012, -8.613830, 97.1, 4.589, 82.1200, 0.9, 1.3, 1.6
1411814451.89306, 1411814449.00, 41.146010, -8.613780, 96.3, 3.899, 99.8000, 0.9, 1.3, 1.6
1411814453.95399, 1411814449.00, 41.146010, -8.613780, 95.1, 3.899, 99.8000, 0.9, 1.3, 1.6
1411814455.00828, 1411814452.00, 41.145977, -8.613682, 94.6, 1.492, 112.6300, 0.9, 1.3, 1.6
1411814455.99088, 1411814453.00, 41.145968, -8.613662, 94.2, 2.104, 106.9700, 0.9, 1.3, 1.6
1411814456.99739, 1411814454.00, 41.145958, -8.613637, 93.9, 2.264, 103.2800, 0.9, 1.3, 1.6
1411814458.88363, 1411814456.00, 41.145942, -8.613598, 93.6, 1.245, 108.0100, 0.9, 1.3, 1.6
1411814459.89294, 1411814457.00, 41.145940, -8.613585, 93.0, 1.266, 94.5900, 0.9, 1.3, 1.6
1411814460.94881, 1411814457.00, 41.145940, -8.613585, 92.9, 1.266, 94.5900, 0.9, 1.3, 1.6
1411814461.89284, 1411814459.00, 41.145927, -8.613555, 92.5, 0.967, 104.8000, 0.9, 1.3, 1.6
1411814463.93101, 1411814461.00, 41.145920, -8.613550, 93.2, 0.211, 8.6800, 0.9, 1.3, 1.6
1411814464.87957, 1411814462.00, 41.145913, -8.613550, 94.4, 0.067, 31.2000, 0.9, 1.3, 1.6
1411814465.90418, 1411814463.00, 41.145910, -8.613550, 95.4, 0.077, 33.5800, 0.9, 1.3, 1.6
1411814466.90736, 1411814464.00, 41.145907, -8.613548, 96.2, 0.417, 91.3100, 0.9, 1.3, 1.6
1411814468.86549, 1411814465.00, 41.145902, -8.613543, 97.9, 0.520, 101.7600, 0.9, 1.3, 1.6
1411814469.93108, 1411814467.00, 41.145895, -8.613540, 98.3, 0.190, 136.8600, 0.9, 1.3, 1.6
1411814470.93523, 1411814468.00, 41.145895, -8.613540, 98.4, 0.046, 127.5800, 0.9, 1.3, 1.6
1411814471.93107, 1411814469.00, 41.145897, -8.613540, 98.4, 0.051, 135.4000, 0.9, 1.3, 1.6
1411814474.02561, 1411814471.00, 41.145900, -8.613542, 98.3, 0.036, 93.0600, 0.9, 1.3, 1.6
1411814475.01291, 1411814472.00, 41.145900, -8.613543, 98.2, 0.036, 111.7700, 0.9, 1.3, 1.6
1411814476.01442, 1411814473.00, 41.145902, -8.613543, 98.0, 0.082, 94.4800, 0.9, 1.3, 1.6
1411814476.92743, 1411814474.00, 41.145903, -8.613542, 97.8, 0.442, 109.6900, 0.9, 1.3, 1.6
1411814478.32948, 1411814475.00, 41.145902, -8.613535, 97.5, 0.972, 103.5400, 0.9, 1.3, 1.6
1411814479.01533, 1411814476.00, 41.145902, -8.613522, 97.5, 1.523, 98.6000, 0.9, 1.3, 1.6
1411814479.90969, 1411814477.00, 41.145897, -8.613498, 97.2, 2.438, 105.9800, 0.9, 1.3, 1.6
1411814480.90303, 1411814478.00, 41.145892, -8.613465, 96.9, 3.359, 104.7100, 0.9, 1.3, 1.6
1411814481.95955, 1411814478.00, 41.145892, -8.613465, 96.8, 3.359, 104.7100, 0.9, 1.3, 1.6
1411814483.99117, 1411814481.00, 41.145892, -8.613280, 95.6, 5.926, 82.5500, 0.9, 1.3, 1.6
1411814484.92779, 1411814482.00, 41.145903, -8.613212, 95.1, 5.818, 78.4300, 0.9, 1.3, 1.6
1411814485.91147, 1411814483.00, 41.145913, -8.613142, 94.6, 5.993, 86.3700, 0.9, 1.3, 1.6
1411814486.89973, 1411814484.00, 41.145922, -8.613070, 94.1, 6.348, 82.7400, 0.9, 1.3, 1.6
1411814488.89667, 1411814486.00, 41.145950, -8.612913, 93.2, 6.847, 80.4100, 0.9, 1.3, 1.6
1411814489.92243, 1411814487.00, 41.145958, -8.612833, 93.0, 6.750, 81.1300, 0.9, 1.3, 1.6
1411814490.93509, 1411814488.00, 41.145972, -8.612753, 92.5, 6.786, 79.3500, 0.9, 1.3, 1.6
1411814491.94054, 1411814489.00, 41.145993, -8.612678, 92.2, 7.048, 62.9700, 0.9, 1.3, 1.6
1411814493.89528, 1411814491.00, 41.146030, -8.612548, 91.0, 4.563, 63.1600, 0.9, 1.3, 1.6
1411814494.93339, 1411814492.00, 41.146037, -8.612512, 90.2, 2.449, 72.3700, 0.9, 1.3, 1.6
1411814495.88000, 1411814493.00, 41.146037, -8.612493, 89.7, 0.998, 54.5500, 0.9, 1.3, 1.6
1411814496.42797, 1411814493.00, 41.146037, -8.612493,, 0.998, 54.5500,,,
1411814498.37035, 1411814495.00, 41.146027, -8.612490, 89.5, 0.242, 7.0100, 0.9, 1.3, 1.6
1411814499.03140, 1411814496.00, 41.146028, -8.612490, 88.9, 0.159, 9.6700, 0.9, 1.3, 1.6
1411814499.91002, 1411814497.00, 41.146032, -8.612488, 88.2, 0.345, 63.5100, 0.9, 1.3, 1.6
1411814500.95761, 1411814497.00, 41.146032, -8.612488, 87.7, 0.345, 63.5100, 1.3, 1.4, 1.9
1411814501.96379, 1411814499.00, 41.146028, -8.612483, 87.2, 0.123, 89.8600, 0.9, 1.3, 1.6
1411814503.92954, 1411814501.00, 41.146027, -8.612482, 86.6, 0.098, 21.8500, 0.9, 1.3, 1.6
1411814505.03190, 1411814502.00, 41.146027, -8.612482, 86.3, 0.041, 115.2700, 0.9, 1.3, 1.6
1411814506.00058, 1411814503.00, 41.146023, -8.612483, 86.2, 0.031, 73.4200, 0.9, 1.3, 1.6
1411814506.98253, 1411814504.00, 41.146020, -8.612483, 86.1, 0.072, 155.3900, 0.9, 1.3, 1.6
1411814508.33335, 1411814505.00, 41.146020, -8.612483, 85.7, 0.062, 30.9800, 0.9, 1.3, 1.6
1411814509.00001, 1411814506.00, 41.146020, -8.612485, 85.3, 0.098, 18.0300, 0.9, 1.3, 1.6
1411814509.90203, 1411814507.00, 41.146022, -8.612485, 84.9, 0.113, 162.1000, 0.9, 1.3, 1.6
1411814510.92000, 1411814508.00, 41.146022, -8.612487, 84.6, 0.108, 18.3400, 0.9, 1.3, 1.6
1411814511.92397, 1411814509.00, 41.146023, -8.612487, 84.2, 0.170, 12.1400, 0.9, 1.3, 1.6
1411814513.89501, 1411814511.00, 41.146027, -8.612488, 83.5, 0.129, 13.7500, 1.2, 1.6, 2.0
1411814514.95150, 1411814511.00, 41.146027, -8.612488, 83.0, 0.129, 13.7500, 1.2, 1.6, 2.0
1411814515.97974, 1411814513.00, 41.146035, -8.612490, 82.7, 0.051, 144.1100, 1.2, 1.6, 2.0
1411814516.98805, 1411814514.00, 41.146038, -8.612492, 82.3, 0.077, 152.0600, 1.2, 1.6, 2.0
1411814518.41929, 1411814515.00, 41.146042, -8.612492, 81.9, 0.278, 5.7500, 1.2, 1.6, 2.0
1411814518.99388, 1411814516.00, 41.146043, -8.612493, 81.6, 0.123, 18.5800, 1.1, 1.6, 1.9
1411814519.91035, 1411814517.00, 41.146043, -8.612493, 81.4, 0.098, 15.8700, 1.1, 1.6, 1.9
1411814520.97564, 1411814517.00, 41.146043, -8.612493, 81.1, 0.098, 15.8700, 1.1, 1.6, 1.9
1411814522.02044, 1411814519.00, 41.146045, -8.612495, 80.9, 0.103, 10.0200, 1.1, 1.6, 1.9
1411814523.36647, 1411814520.00, 41.146045, -8.612497, 80.7, 0.093, 18.3300, 1.1, 1.6, 1.9
1411814524.04597, 1411814521.00, 41.146042, -8.612497, 80.9, 0.051, 32.8100, 0.9, 1.3, 1.6
1411814524.89962, 1411814522.00, 41.146038, -8.612498, 81.1, 0.057, 47.9800, 0.9, 1.3, 1.6
1411814525.93481, 1411814523.00, 41.146037, -8.612498, 81.1, 0.108, 18.6500, 0.9, 1.3, 1.6
1411814526.91670, 1411814524.00, 41.146035, -8.612500, 81.1, 0.082, 23.3400, 0.9, 1.3, 1.6
1411814528.90458, 1411814526.00, 41.146030, -8.612502, 81.4, 0.098, 25.3500, 0.9, 1.3, 1.6
1411814529.92572, 1411814527.00, 41.146028, -8.612502, 81.5, 0.098, 18.7100, 0.9, 1.3, 1.6
1411814530.92349, 1411814528.00, 41.146023, -8.612503, 81.8, 0.098, 15.2100, 0.9, 1.3, 1.6
1411814531.92153, 1411814529.00, 41.146020, -8.612503, 82.2, 0.051, 26.4600, 0.9, 1.3, 1.6
1411814533.92469, 1411814529.00, 41.146020, -8.612503, 82.9, 0.051, 26.4600, 0.9, 1.3, 1.6
1411814534.92293, 1411814532.00, 41.146012, -8.612505, 83.0, 0.082, 22.5000, 0.9, 1.3, 1.6
1411814535.90960, 1411814533.00, 41.146010, -8.612505, 83.2, 0.072, 27.7200, 0.9, 1.3, 1.6
1411814536.89902, 1411814534.00, 41.146005, -8.612507, 83.9, 0.098, 23.7700, 0.9, 1.3, 1.6
1411814538.88663, 1411814535.00, 41.146003, -8.612507, 84.1, 0.051, 23.3900, 0.9, 1.3, 1.6
1411814539.95634, 1411814537.00, 41.146002, -8.612508, 84.2, 0.046, 25.6000, 0.9, 1.3, 1.6
1411814540.93759, 1411814538.00, 41.146002, -8.612508, 84.2, 0.062, 32.7800, 0.9, 1.3, 1.6
1411814541.91346, 1411814539.00, 41.146002, -8.612508, 84.2, 0.051, 31.5200, 0.9, 1.3, 1.6
1411814543.90668, 1411814541.00, 41.145997, -8.612510, 85.0, 0.021, 104.0300, 0.9, 1.3, 1.6
1411814544.98250, 1411814541.00, 41.145997, -8.612510, 85.3, 0.021, 104.0300, 0.9, 1.3, 1.6
1411814545.90478, 1411814543.00, 41.145993, -8.612510, 85.3, 0.041, 55.2500, 0.9, 1.3, 1.6
1411814546.98264, 1411814543.00, 41.145993, -8.612510, 85.4, 0.041, 55.2500, 0.9, 1.3, 1.6
1411814548.97499, 1411814545.00, 41.145995, -8.612502, 85.5, 1.281, 83.1400, 0.9, 1.3, 1.6
1411814549.89048, 1411814547.00, 41.145998, -8.612422, 85.7, 5.052, 84.9200, 0.9, 1.3, 1.6
1411814550.42117, 1411814547.00, 41.145998, -8.612422,, 5.052, 84.9200,,,
1411814551.02261, 1411814548.00, 41.146002, -8.612358, 85.7, 5.643, 82.7800, 0.9, 1.3, 1.6
1411814552.00737, 1411814549.00, 41.146005, -8.612290, 85.9, 5.829, 84.2000, 0.9, 1.3, 1.6
1411814553.97592, 1411814551.00, 41.146005, -8.612162, 86.7, 4.975, 86.0800, 0.9, 1.3, 1.6
1411814554.91807, 1411814552.00, 41.146005, -8.612107, 87.4, 4.465, 84.3000, 0.9, 1.3, 1.6
1411814555.89404, 1411814553.00, 41.146008, -8.612058, 88.1, 3.863, 81.7000, 0.9, 1.3, 1.6
1411814556.90578, 1411814554.00, 41.146010, -8.612015, 88.9, 3.827, 83.6000, 0.9, 1.3, 1.6
1411814558.94292, 1411814556.00, 41.146018, -8.611912, 89.4, 5.011, 85.8600, 0.9, 1.3, 1.6
1411814559.97875, 1411814557.00, 41.146017, -8.611848, 89.9, 5.669, 87.2700, 0.9, 1.3, 1.6
1411814560.96407, 1411814558.00, 41.146022, -8.611778, 90.0, 5.937, 84.1900, 0.9, 1.3, 1.6
1411814561.95842, 1411814559.00, 41.146025, -8.611707, 90.1, 6.019, 88.1400, 0.9, 1.3, 1.6
1411814563.91472, 1411814560.00, 41.146028, -8.611635, 91.2, 6.070, 86.8800, 0.9, 1.3, 1.6
1411814564.90885, 1411814562.00, 41.146027, -8.611485, 92.0, 6.492, 82.5500, 0.9, 1.3, 1.6
1411814565.94510, 1411814563.00, 41.146033, -8.611410, 92.9, 6.436, 66.9700, 0.9, 1.3, 1.6
1411814566.94847, 1411814564.00, 41.146062, -8.611348, 93.6, 6.353, 45.6700, 0.9, 1.3, 1.6
1411814568.92230, 1411814566.00, 41.146153, -8.611292, 95.3, 6.626, 7.7600, 0.9, 1.3, 1.6
1411814569.95460, 1411814567.00, 41.146222, -8.611280, 95.1, 7.243, 8.7600, 0.9, 1.3, 1.6
1411814570.92000, 1411814568.00, 41.146302, -8.611265, 94.3, 8.097, 9.2700, 0.9, 1.3, 1.6
1411814571.90088, 1411814569.00, 41.146385, -8.611250, 93.5, 8.113, 9.9200, 0.9, 1.3, 1.6
1411814573.41462, 1411814569.00, 41.146385, -8.611250, 92.4, 8.113, 9.9200, 1.2, 1.7, 2.1
1411814574.01081, 1411814571.00, 41.146545, -8.611213, 92.4, 8.905, 10.6300, 1.2, 1.7, 2.1
1411814575.07606, 1411814572.00, 41.146622, -8.611195, 92.8, 9.157, 10.8500, 1.2, 1.7, 2.1
1411814576.03470, 1411814573.00, 41.146702, -8.611175, 93.3, 9.198, 10.3800, 1.1, 1.6, 1.9
1411814576.94403, 1411814574.00, 41.146782, -8.611157, 93.4, 9.090, 9.6400, 1.1, 1.6, 1.9
1411814578.92499, 1411814576.00, 41.146935, -8.611120, 96.0, 8.349, 7.7100, 1.1, 1.6, 1.9
1411814579.92731, 1411814577.00, 41.147010, -8.611110, 96.9, 8.185, 8.7100, 1.1, 1.6, 1.9
1411814580.93087, 1411814578.00, 41.147080, -8.611097, 97.8, 7.958, 9.0800, 1.1, 1.6, 1.9
1411814581.94274, 1411814579.00, 41.147150, -8.611082, 99.0, 7.742, 9.6200, 1.1, 1.6, 1.9
1411814583.92577, 1411814581.00, 41.147277, -8.611055, 101.2, 6.986, 8.7600, 1.1, 1.6, 1.9
1411814584.90892, 1411814582.00, 41.147333, -8.611043, 102.7, 6.451, 9.7500, 1.1, 1.6, 1.9
1411814585.91526, 1411814583.00, 41.147388, -8.611032, 103.6, 5.844, 9.2700, 1.1, 1.6, 1.9
1411814586.93545, 1411814584.00, 41.147437, -8.611022, 104.6, 5.108, 9.5400, 1.1, 1.6, 1.9
1411814588.86332, 1411814585.00, 41.147480, -8.611015, 106.7, 4.373, 7.5800, 1.1, 1.6, 1.9
1411814589.90949, 1411814587.00, 41.147540, -8.611005, 107.2, 2.562, 8.6900, 1.1, 1.6, 1.9
1411814590.93150, 1411814588.00, 41.147557, -8.611002, 108.2, 1.816, 8.3300, 1.1, 1.6, 1.9
1411814591.95256, 1411814589.00, 41.147568, -8.611000, 109.0, 1.127, 17.6300, 1.1, 1.6, 1.9
1411814593.90076, 1411814590.00, 41.147570, -8.610998, 112.5, 0.370, 11.9100, 1.1, 1.6, 1.9
1411814594.93968, 1411814592.00, 41.147557, -8.611002, 114.2, 0.360, 182.9500, 1.1, 1.6, 1.9
1411814595.96810, 1411814593.00, 41.147552, -8.611003, 115.0, 0.298, 169.3000, 1.1, 1.6, 1.9
1411814596.92704, 1411814594.00, 41.147547, -8.611003, 115.6, 0.262, 175.2500, 1.1, 1.6, 1.9
1411814598.91118, 1411814595.00, 41.147542, -8.611005, 117.5, 0.273, 178.8400, 1.1, 1.6, 1.9
1411814599.91803, 1411814597.00, 41.147532, -8.611007, 118.3, 0.252, 175.6800, 1.1, 1.6, 1.9
1411814600.93778, 1411814598.00, 41.147527, -8.611008, 119.0, 0.247, 174.6600, 1.1, 1.6, 1.9
1411814601.96210, 1411814599.00, 41.147523, -8.611010, 119.6, 0.226, 174.5300, 1.1, 1.6, 1.9
1411814603.90393, 1411814600.00, 41.147522, -8.611010, 120.5, 0.211, 173.4500, 1.1, 1.6, 1.9
1411814604.95217, 1411814602.00, 41.147513, -8.611013, 121.2, 0.201, 172.7500, 1.1, 1.6, 1.9
1411814605.93081, 1411814603.00, 41.147513, -8.611013, 121.2, 0.175, 171.8400, 1.9, 3.0, 3.5
1411814606.91800, 1411814604.00, 41.147512, -8.611015, 121.1, 0.159, 169.7600, 1.9, 3.0, 3.5
1411814608.89990, 1411814605.00, 41.147512, -8.611015, 120.7, 0.144, 161.5800, 2.2, 3.5, 4.2
1411814609.94609, 1411814607.00, 41.147512, -8.611015, 120.5, 0.113, 160.2500, 2.2, 3.5, 4.2
1411814610.91770, 1411814608.00, 41.147512, -8.611017, 120.4, 0.103, 160.1800, 2.2, 3.5, 4.2
1411814611.95777, 1411814609.00, 41.147510, -8.611017, 120.4, 0.113, 150.7000, 1.2, 1.7, 2.1
1411814613.89199, 1411814610.00, 41.147508, -8.611017, 121.2, 0.077, 149.4300, 1.1, 1.6, 1.9
1411814614.95760, 1411814612.00, 41.147503, -8.611018, 121.5, 0.118, 142.6100, 1.2, 1.7, 2.1
1411814615.94608, 1411814613.00, 41.147500, -8.611018, 121.9, 0.108, 158.6800, 1.2, 1.7, 2.1
1411814616.91346, 1411814614.00, 41.147495, -8.611020, 122.6, 0.118, 164.5100, 1.2, 1.7, 2.1
1411814618.86260, 1411814615.00, 41.147492, -8.611020, 123.3, 0.129, 156.3600, 1.2, 1.7, 2.1
1411814619.96268, 1411814617.00, 41.147485, -8.611023, 124.3, 0.144, 162.5300, 0.9, 1.3, 1.6
1411814620.93060, 1411814618.00, 41.147480, -8.611025, 125.4, 0.144, 170.6100, 0.9, 1.3, 1.6
1411814621.94500, 1411814619.00, 41.147478, -8.611027, 125.6, 0.144, 175.7000, 1.1, 1.6, 1.9
1411814623.94508, 1411814621.00, 41.147490, -8.611027, 125.3, 1.945, 9.3100, 1.1, 1.6, 1.9
1411814624.91310, 1411814622.00, 41.147518, -8.611020, 125.4, 4.157, 9.4000, 1.1, 1.6, 1.9
1411814625.88618, 1411814623.00, 41.147563, -8.611012, 125.5, 5.494, 8.7800, 1.1, 1.6, 1.9
1411814626.90843, 1411814624.00, 41.147615, -8.611003, 125.5, 5.695, 9.0500, 1.1, 1.6, 1.9
1411814628.85383, 1411814625.00, 41.147663, -8.610995, 126.2, 5.314, 9.1400, 1.1, 1.6, 1.9
1411814629.91038, 1411814627.00, 41.147763, -8.610973, 126.7, 6.137, 11.3700, 1.1, 1.6, 1.9
1411814630.44193, 1411814627.00, 41.147763, -8.610973,, 6.137, 11.3700,,,
1411814631.89771, 1411814629.00, 41.147890, -8.610943, 127.0, 7.691, 11.8400, 1.2, 1.7, 2.1
1411814632.42910, 1411814629.00, 41.147890, -8.610943,, 7.691, 11.8400,,,
1411814633.96989, 1411814630.00, 41.147962, -8.610922, 128.5, 8.380, 13.0400, 1.1, 1.6, 1.9
1411814635.01017, 1411814632.00, 41.148113, -8.610873, 129.1, 8.524, 14.6900, 1.1, 1.6, 1.9
1411814635.90341, 1411814633.00, 41.148190, -8.610848, 129.7, 8.668, 14.2500, 1.2, 1.7, 2.1
1411814636.43782, 1411814633.00, 41.148190, -8.610848,, 8.668, 14.2500,,,
1411814636.99073, 1411814634.00, 41.148270, -8.610822, 129.8, 8.967, 14.5900, 1.2, 1.7, 2.1
1411814638.42596, 1411814635.00, 41.148353, -8.610795, 129.9, 9.162, 15.5400, 1.1, 1.6, 1.9
1411814639.00160, 1411814636.00, 41.148437, -8.610767, 129.6, 9.095, 15.2200, 0.9, 1.3, 1.6
1411814639.89565, 1411814637.00, 41.148520, -8.610738, 129.5, 8.910, 15.3000, 0.9, 1.3, 1.6
1411814640.91250, 1411814638.00, 41.148603, -8.610708, 129.0, 8.962, 15.8800, 0.9, 1.3, 1.6
1411814641.89791, 1411814639.00, 41.148685, -8.610677, 128.4, 9.008, 17.4300, 1.2, 1.7, 2.1
1411814643.35997, 1411814640.00, 41.148770, -8.610643, 127.6, 9.203, 18.6400, 1.2, 1.7, 2.1
1411814644.01649, 1411814641.00, 41.148853, -8.610607, 126.9, 9.306, 20.3900, 1.2, 1.7, 2.1
1411814645.00248, 1411814642.00, 41.148938, -8.610567, 126.0, 9.414, 21.7600, 1.1, 1.6, 1.9
1411814645.90369, 1411814643.00, 41.149023, -8.610523, 125.1, 9.481, 23.1100, 1.1, 1.6, 1.9
1411814646.43534, 1411814643.00, 41.149023, -8.610523,, 9.481, 23.1100,,,
1411814647.00475, 1411814644.00, 41.149102, -8.610482, 125.0, 9.070, 24.4900, 1.1, 1.6, 1.9
1411814648.97995, 1411814646.00, 41.149245, -8.610393, 124.2, 8.118, 27.3900, 1.2, 1.7, 2.1
1411814649.97590, 1411814647.00, 41.149317, -8.610350, 123.2, 8.396, 23.6200, 1.2, 1.7, 2.1
1411814651.02463, 1411814648.00, 41.149393, -8.610313, 122.2, 8.653, 17.3300, 1.2, 1.7, 2.1
1411814651.89151, 1411814649.00, 41.149477, -8.610285, 120.8, 9.121, 14.3000, 1.2, 1.7, 2.1
1411814652.43642, 1411814649.00, 41.149477, -8.610285,, 9.121, 14.3000,,,
