gpstime,altitude,speed,heading,hpdop,vdop,pdop,gyro_x,gyro_y,gyro_z,acc_x,acc_y,acc_z,mag_x,mag_y,mag_z,long
1411813104.00,186.8,5.654,191.2200,0.9,1.3,1.6,-0.019531,0.017578,0.0039063,-0.46094,-0.039063,10.0078,-5.125,-38.625,-49.25,-8.597383
1411813105.00,187.7,5.067,205.2400,0.9,1.3,1.6,-0.015625,0.013672,0.0019531,-0.55859,-0.011719,9.8477,-5.25,-38.75,-49.0,-8.597433
1411813106.00,188.9,4.836,203.6200,0.9,1.3,1.6,-0.019531,0.019531,0.0039063,-0.53125,-0.066406,9.793,-5.375,-38.875,-49.125,-8.597475
1411813107.00,190.0,3.797,203.7000,0.9,1.3,1.6,-0.017578,0.015625,0.0019531,-0.65234,0.09375,10.0625,-5.5,-38.875,-49.25,-8.597508
1411813108.00,190.8,3.565,215.3200,0.9,1.3,1.6,-0.017578,0.013672,0.0019531,-0.63281,0.0625,10.0977,-5.5,-38.875,-49.125,-8.597542
1411813109.00,191.6,3.107,217.9800,0.9,1.3,1.6,-0.019531,0.015625,0.0019531,-0.6875,-0.10547,10.1953,-5.5,-39.0,-49.0,-8.597582
1411813111.00,191.5,4.435,229.5100,0.9,1.3,1.6,-0.017578,0.013672,0.0019531,-0.64453,0.046875,10.1289,-5.5,-38.875,-49.0,-8.597680
1411813112.00,190.4,4.836,242.4700,0.9,1.3,1.6,-0.023438,0.015625,0.0019531,-0.53906,0.09375,10.0313,-5.5,-38.875,-49.125,-8.597735
1411813113.00,188.7,5.083,246.2200,0.9,1.3,1.6,-0.015625,0.013672,0.0019531,-0.58984,0.050781,9.9648,-5.5,-38.75,-49.125,-8.597795
1411813114.00,187.4,5.345,255.2300,0.9,1.3,1.6,-0.017578,0.015625,0.0039063,-0.56641,0.023438,9.8086,-5.375,-38.75,-49.375,-8.597858
1411813116.00,185.3,5.222,247.7300,0.9,1.3,1.6,-0.019531,0.017578,0.0039063,-0.61719,0.03125,9.8711,-5.375,-38.75,-49.5,-8.598000
1411813117.00,184.2,5.083,251.3800,0.9,1.3,1.6,-0.013672,0.013672,0.0019531,-0.64063,0.17969,10.0234,-5.375,-38.875,-49.375,-8.598065
1411813118.00,183.3,4.846,246.5200,0.9,1.3,1.6,-0.019531,0.017578,0.0039063,-0.55078,-0.12891,10.2031,-5.25,-38.875,-49.75,-8.598127
1411813119.00,182.8,4.661,250.9100,0.9,1.3,1.6,-0.017578,0.015625,0.0039063,-0.54688,-0.019531,10.2773,-5.625,-38.875,-50.0,-8.598183
1411813121.00,182.2,5.324,239.7700,0.9,1.3,1.6,-0.017578,0.015625,0.0039063,-0.54297,0.03125,10.1133,-5.75,-39.0,-50.125,-8.598295
1411813122.00,181.7,6.858,229.0400,0.9,1.3,1.6,-0.019531,0.015625,0.0019531,-0.41797,-0.070313,9.9453,-5.75,-39.0,-50.0,-8.598353
1411813123.00,181.4,7.017,229.0400,0.9,1.3,1.6,-0.013672,0.013672,0.0019531,-0.47266,0.046875,9.793,-5.875,-39.375,-50.125,-8.598415
1411813124.00,180.9,6.899,224.6000,0.9,1.3,1.6,-0.019531,0.019531,0.0039063,-0.46484,-0.054688,9.9258,-6.125,-39.5,-49.875,-8.598475
1411813125.00,180.5,6.533,205.4100,0.9,1.3,1.6,-0.015625,0.015625,0.0019531,-0.51172,0.12109,10.0313,-6.375,-39.75,-49.75,-8.598522
1411813127.00,180.7,4.738,196.6200,0.9,1.3,1.6,-0.015625,0.015625,0.0019531,-0.55859,0.066406,10.0273,-6.25,-39.875,-49.875,-8.598578
1411813128.00,180.6,3.076,193.2500,0.9,1.3,1.6,-0.017578,0.017578,0.0039063,-0.54297,-0.16406,10.168,-6.5,-39.875,-49.75,-8.598595
1411813129.00,180.9,1.991,191.2200,0.9,1.3,1.6,-0.013672,0.015625,0.0039063,-0.54688,0.0078125,10.1172,-6.25,-40.0,-49.875,-8.598607
1411813131.00,180.6,3.200,161.8200,0.9,1.3,1.6,-0.019531,0.017578,0.0019531,-0.51563,0.03125,9.9648,-6.25,-40.0,-49.875,-8.598612
1411813132.00,180.5,4.131,138.5200,0.9,1.3,1.6,-0.015625,0.017578,0.0019531,-0.49219,0.011719,9.8438,-6.25,-40.25,-50.0,-8.598590
1411813133.00,180.3,4.440,115.6300,0.9,1.3,1.6,-0.013672,0.015625,0.0019531,-0.59766,0.023438,9.7539,-6.25,-40.0,-49.875,-8.598550
1411813134.00,179.9,4.116,101.1900,0.9,1.3,1.6,-0.017578,0.019531,0.0019531,-0.67188,0.082031,9.9102,-6.25,-39.625,-50.0,-8.598503
1411813134.00,179.4,4.116,101.1900,0.9,1.3,1.6,-0.015625,0.011719,0.0039063,-0.64063,0.23828,10.1328,-6.0,-39.5,-50.0,-8.598503
1411813137.00,179.2,4.476,99.2500,0.9,1.3,1.6,-0.017578,0.015625,0.0039063,-0.72266,-0.042969,10.0742,-6.125,-39.25,-50.0,-8.598353
1411813138.00,179.1,4.584,99.9000,0.9,1.3,1.6,-0.019531,0.015625,0.0039063,-0.63281,0.0,10.1914,-6.0,-39.25,-50.0,-8.598300
1411813139.00,178.6,4.656,100.4300,0.9,1.3,1.6,-0.017578,0.013672,0.0019531,-0.50781,0.050781,10.1016,-6.125,-39.25,-49.875,-8.598247
1411813141.00,177.1,4.573,101.1900,0.9,1.3,1.6,-0.017578,0.013672,0.0039063,-0.53125,0.0,9.707,-6.125,-39.25,-49.625,-8.598137
1411813142.00,176.6,4.630,101.5000,0.9,1.3,1.6,-0.015625,-0.0078125,0.0058594,-0.54688,-0.03125,9.7813,-6.0,-39.125,-49.625,-8.598082
1411813143.00,176.1,4.697,100.5600,0.9,1.3,1.6,-0.025391,0.021484,0.0019531,-0.52734,0.0,9.8945,-5.875,-39.0,-49.75,-8.598027
1411813144.00,175.7,4.599,100.6900,0.9,1.3,1.6,-0.025391,0.025391,0.0019531,-0.89844,0.09375,9.5898,-5.75,-39.0,-49.625,-8.597972
1411813145.00,175.0,4.362,101.3400,0.9,1.3,1.6,-0.021484,0.017578,0.0019531,-0.35938,0.019531,9.918,-5.75,-38.875,-49.625,-8.597920
1411813147.00,174.4,4.275,97.9700,0.9,1.3,1.6,-0.015625,0.013672,0.0039063,-0.57422,-0.13672,10.3594,-5.5,-38.875,-49.25,-8.597818
1411813148.00,173.8,4.213,101.5600,0.9,1.3,1.6,-0.019531,0.017578,0.0019531,-0.51172,-0.011719,10.6641,-5.75,-38.75,-49.125,-8.597768
1411813149.00,173.5,4.136,103.0100,0.9,1.3,1.6,-0.019531,0.011719,0.0039063,-0.41016,-0.046875,9.9336,-5.75,-38.625,-49.125,-8.597720
1411813150.00,172.7,4.326,99.6800,0.9,1.3,1.6,-0.017578,0.015625,0.0039063,-0.49219,0.078125,9.9414,-5.875,-38.75,-49.25,-8.597670
1411813152.00,172.1,4.753,100.3200,0.9,1.3,1.6,-0.015625,0.013672,0.0019531,-0.61328,-0.027344,9.7188,-6.0,-38.375,-49.125,-8.597563
1411813153.00,171.6,4.959,100.7800,0.9,1.3,1.6,-0.017578,0.017578,0.0019531,-0.57422,0.019531,9.9844,-6.0,-38.5,-49.125,-8.597507
1411813153.00,0,4.959,100.7800,0,0,0,-0.017578,0.013672,0.0019531,-0.60156,0.12109,10.0664,-5.875,-38.625,-49.25,-8.597507
1411813154.00,171.1,5.093,100.1300,0.9,1.3,1.6,-0.019531,0.017578,0.0019531,-0.67188,-0.10547,10.1836,-5.875,-38.75,-49.25,-8.597448
1411813155.00,170.7,5.191,100.8500,0.9,1.3,1.6,-0.017578,0.015625,0.0039063,-0.61328,-0.011719,10.168,-6.125,-38.75,-49.625,-8.597387
1411813157.00,169.8,5.309,100.8500,0.9,1.3,1.6,-0.019531,0.015625,0.0039063,-0.5625,0.023438,9.9883,-5.875,-38.75,-49.75,-8.597263
1411813158.00,169.5,5.252,100.8100,0.9,1.3,1.6,-0.017578,0.013672,0.0039063,-0.54297,-0.027344,10.0,-5.75,-38.875,-49.75,-8.597202
1411813159.00,169.2,5.098,100.8000,0.9,1.3,1.6,-0.013672,0.013672,0.0039063,-0.67578,0.050781,9.7969,-5.625,-38.875,-49.875,-8.597140
1411813160.00,168.9,5.026,100.7400,0.9,1.3,1.6,-0.019531,0.015625,0.0039063,-0.70313,0.03125,9.8945,-5.375,-39.0,-50.0,-8.597082
1411813162.00,168.1,5.062,100.5300,0.9,1.3,1.6,-0.015625,0.015625,0.0039063,-0.66016,0.22266,10.0234,-5.375,-39.0,-50.0,-8.596965
1411813163.00,167.7,5.108,95.2900,0.9,1.3,1.6,-0.017578,0.013672,0.0019531,-0.65234,0.085938,10.1016,-5.375,-39.125,-50.125,-8.596905
1411813164.00,167.4,5.180,100.3800,0.9,1.3,1.6,-0.017578,0.015625,0.0039063,-0.56641,-0.035156,10.1914,-5.625,-39.25,-50.125,-8.596845
1411813165.00,166.9,5.335,98.7800,0.9,1.3,1.6,-0.015625,0.015625,0.0019531,-0.54297,0.089844,10.0469,-5.5,-39.625,-50.125,-8.596782
1411813167.00,166.6,5.659,101.7300,0.9,1.3,1.6,-0.019531,0.013672,0.0019531,-0.43359,0.0039063,10.0469,-5.5,-39.75,-50.125,-8.596652
1411813168.00,166.5,5.448,106.1700,0.9,1.3,1.6,-0.013672,0.013672,0.0019531,-0.50781,0.050781,9.8906,-5.625,-39.625,-50.125,-8.596588
1411813169.00,166.4,5.654,98.9100,0.9,1.3,1.6,-0.017578,0.013672,0.0039063,-0.54297,0.0039063,9.7227,-5.5,-39.625,-50.375,-8.596523
1411813170.00,166.5,5.726,98.6400,0.9,1.3,1.6,-0.019531,0.013672,0.0039063,-0.54297,0.0625,9.957,-5.5,-39.625,-50.375,-8.596455
1411813172.00,166.1,6.359,101.1800,0.9,1.3,1.6,-0.015625,0.013672,0.0,-0.49609,0.082031,10.0781,-5.625,-39.75,-50.375,-8.596312
1411813173.00,166.1,6.631,103.1500,0.9,1.3,1.6,-0.017578,0.017578,0.0019531,-0.51563,-0.13281,10.1289,-5.625,-39.625,-50.5,-8.596237
1411813174.00,165.7,6.420,101.9300,0.9,1.3,1.6,-0.015625,0.015625,0.0019531,-0.51953,-0.019531,10.0703,-5.375,-39.625,-50.375,-8.596160
1411813175.00,165.1,6.631,98.8100,0.9,1.3,1.6,-0.019531,0.015625,0.0039063,-0.53125,0.019531,10.0195,-5.125,-39.375,-50.5,-8.596085
1411813177.00,166.0,6.940,100.8300,0.9,1.3,1.6,-0.017578,0.015625,0.0019531,-0.53125,0.023438,10.043,-5.375,-39.375,-50.375,-8.595920
1411813178.00,165.9,7.387,99.7800,0.9,1.3,1.6,-0.015625,0.013672,0.0019531,-0.58203,0.0,9.8086,-5.25,-39.25,-50.25,-8.595835
1411813179.00,165.4,7.367,99.5400,0.9,1.3,1.6,-0.021484,0.019531,0.0019531,-0.58594,0.0,9.875,-5.125,-39.5,-50.0,-8.595747
1411813180.00,165.5,7.578,100.7300,0.9,1.3,1.6,-0.015625,0.013672,0.0019531,-0.64453,0.20313,10.0273,-5.25,-39.125,-50.0,-8.595658
1411813181.00,165.5,7.794,101.6000,0.9,1.3,1.6,-0.017578,0.015625,0.0019531,-0.61719,-0.023438,10.1328,-5.25,-39.0,-50.125,-8.595568
1411813182.00,165.6,7.912,99.8900,0.9,1.3,1.6,-0.019531,0.019531,0.0039063,-0.69922,-0.070313,10.1602,-5.125,-39.125,-50.0,-8.595475
1411813182.00,0,7.912,99.8900,0,0,0,-0.017578,0.013672,0.0039063,-0.60547,0.10938,10.1484,-5.375,-39.0,-50.125,-8.595475
1411813183.00,165.6,7.526,99.9600,0.9,1.3,1.6,-0.019531,0.013672,0.0019531,-0.55859,0.0,10.0,-5.125,-39.0,-49.875,-8.595385
1411813184.00,165.7,7.279,99.5700,0.9,1.3,1.6,-0.013672,0.013672,0.0039063,-0.58594,0.054688,9.8672,-5.125,-39.0,-50.125,-8.595297
1411813185.00,165.8,7.032,99.9900,0.9,1.3,1.6,-0.017578,0.013672,0.0039063,-0.58203,-0.074219,9.8828,-5.25,-39.125,-49.875,-8.595212
1411813187.00,165.5,6.585,107.3500,0.9,1.3,1.6,-0.019531,0.015625,0.0039063,-0.64453,0.042969,10.0039,-5.375,-38.875,-49.875,-8.595053
1411813188.00,165.6,6.122,108.8600,0.9,1.3,1.6,-0.015625,0.015625,0.0019531,-0.58203,0.1875,10.1133,-5.25,-39.0,-49.75,-8.594982
1411813189.00,165.4,5.278,107.5300,0.9,1.3,1.6,-0.017578,0.015625,0.0019531,-0.60938,-0.070313,10.2148,-5.5,-39.0,-49.625,-8.594917
1411813189.00,0,5.278,107.5300,0,0,0,-0.015625,0.015625,0.0039063,-0.55859,-0.050781,10.1484,-5.75,-38.875,-49.5,-8.594917
1411813190.00,165.3,4.193,104.2800,0.9,1.3,1.6,-0.021484,0.013672,0.0039063,-0.42969,0.035156,10.0586,-5.625,-38.75,-49.375,-8.594863
1411813192.00,165.0,2.217,98.7500,0.9,1.3,1.6,-0.017578,0.013672,0.0039063,-0.40234,-0.035156,9.9766,-5.875,-38.625,-49.375,-8.594788
1411813192.00,0,2.217,98.7500,0,0,0,-0.015625,0.013672,0.0039063,-0.49609,0.019531,9.8086,-5.625,-38.625,-49.375,-8.594788
1411813193.00,165.0,1.435,99.2100,0.9,1.3,1.6,-0.021484,0.015625,0.0019531,-0.50781,-0.03125,9.8477,-5.625,-38.5,-49.5,-8.594767
1411813194.00,165.9,0.597,113.3900,0.9,1.3,1.6,-0.017578,0.011719,0.0019531,-0.53125,0.15625,10.043,-5.625,-38.5,-49.375,-8.594757
1411813195.00,166.3,0.149,115.0200,0.9,1.3,1.6,-0.017578,0.013672,0.0039063,-0.60938,-0.039063,10.1445,-5.625,-38.375,-49.5,-8.594753
1411813197.00,166.7,0.057,136.7400,0.9,1.3,1.6,-0.017578,0.013672,0.0019531,-0.58203,-0.039063,10.1133,-5.625,-38.5,-49.5,-8.594752
1411813197.00,0,0.057,136.7400,0,0,0,-0.015625,0.019531,0.0019531,-0.59766,0.082031,10.0313,-5.375,-38.375,-49.625,-8.594752
1411813198.00,167.0,0.077,103.0700,0.9,1.3,1.6,-0.013672,0.015625,0.0019531,-0.50391,-0.027344,9.9414,-5.5,-38.625,-49.625,-8.594752
1411813199.00,167.2,0.067,102.7600,0.9,1.3,1.6,-0.017578,0.015625,0.0019531,-0.53516,0.058594,9.9883,-5.625,-38.75,-49.625,-8.594752
1411813200.00,167.5,0.062,96.1300,0.9,1.3,1.6,-0.019531,0.017578,0.0039063,-0.65625,-0.0039063,9.6445,-5.625,-38.875,-49.625,-8.594750
1411813202.00,167.7,0.036,167.7600,0.9,1.3,1.6,-0.015625,0.013672,0.0019531,-0.67188,0.09375,9.875,-5.375,-39.0,-49.625,-8.594750
1411813203.00,167.9,0.036,177.7100,0.9,1.3,1.6,-0.019531,0.015625,0.0,-0.67969,0.21484,10.0,-5.375,-39.125,-49.75,-8.594750
1411813203.00,0,0.036,177.7100,0,0,0,-0.015625,0.015625,0.0019531,-0.64063,-0.11719,10.2188,-5.25,-39.375,-49.875,-8.594750
1411813204.00,168.2,0.036,166.7700,0.9,1.3,1.6,-0.021484,0.015625,0.0039063,-0.60938,0.0,10.1172,-5.0,-39.375,-49.875,-8.594750
1411813206.00,168.8,0.051,183.5100,0.9,1.3,1.6,-0.019531,0.013672,0.0019531,-0.53125,0.0039063,10.082,-5.0,-39.375,-49.75,-8.594750
1411813206.00,0,0.051,183.5100,0,0,0,-0.015625,0.013672,0.0039063,-0.44922,-0.011719,9.9336,-5.0,-39.375,-49.625,-8.594750
1411813208.00,169.3,0.067,157.2500,0.9,1.3,1.6,-0.021484,0.015625,0.0019531,-0.54688,0.027344,9.7539,-4.875,-39.375,-49.625,-8.594750
1411813209.00,169.6,0.072,148.4500,0.9,1.3,1.6,-0.015625,0.013672,0.0019531,-0.55859,-0.074219,9.9063,-5.0,-39.5,-49.5,-8.594750
1411813210.00,170.0,0.077,120.7400,0.9,1.3,1.6,-0.019531,0.015625,0.0039063,-0.57422,0.1875,9.9883,-5.125,-39.5,-49.625,-8.594750
1411813212.00,170.1,0.062,127.3700,0.9,1.3,1.6,-0.021484,0.021484,0.0039063,-0.55078,0.035156,10.082,-5.125,-39.5,-49.625,-8.594748
1411813213.00,170.3,0.057,119.6800,0.9,1.3,1.6,-0.019531,0.017578,0.0019531,-0.5625,-0.17969,10.2188,-5.375,-39.5,-49.5,-8.594748
1411813214.00,170.5,0.051,150.9400,0.9,1.3,1.6,-0.023438,0.015625,0.0019531,-0.49219,0.015625,10.1328,-5.5,-39.5,-49.375,-8.594748
1411813215.00,170.8,0.046,144.4000,0.9,1.3,1.6,-0.017578,0.015625,0.0,-0.42188,-0.011719,9.9766,-5.5,-39.375,-49.5,-8.594747
1411813216.00,171.2,0.057,149.6700,0.9,1.3,1.6,-0.017578,0.013672,0.0019531,-0.46484,0.0,9.875,-5.625,-39.5,-49.75,-8.594747
1411813217.00,171.6,0.057,146.4300,0.9,1.3,1.6,-0.019531,0.017578,0.0019531,-0.63672,-0.058594,9.8008,-5.75,-39.75,-49.75,-8.594745
1411813218.00,172.0,0.051,141.2100,0.9,1.3,1.6,-0.013672,0.013672,0.0019531,-0.66406,0.023438,9.8906,-5.5,-39.625,-49.875,-8.594743
1411813219.00,172.3,0.051,130.7500,0.9,1.3,1.6,-0.015625,0.011719,0.0019531,-0.63281,0.18359,10.0898,-5.5,-39.5,-49.75,-8.594743
1411813220.00,172.8,0.051,142.2700,0.9,1.3,1.6,-0.015625,0.013672,0.0019531,-0.62109,-0.15625,10.1602,-5.625,-39.375,-49.625,-8.594742
1411813222.00,173.0,0.046,128.9500,0.9,1.3,1.6,-0.015625,0.013672,0.0019531,-0.58203,-0.058594,10.1328,-5.625,-39.375,-49.625,-8.594740
1411813223.00,173.2,0.041,107.8800,0.9,1.3,1.6,-0.017578,0.015625,0.0039063,-0.58203,0.0,10.1445,-5.625,-39.125,-49.625,-8.594740
1411813224.00,173.3,0.041,113.8500,0.9,1.3,1.6,-0.013672,0.011719,0.0039063,-0.59375,0.082031,9.8242,-5.5,-39.125,-49.25,-8.594738
1411813225.00,173.7,0.046,120.1600,0.9,1.3,1.6,-0.017578,0.017578,0.0019531,-0.61328,0.039063,9.9414,-5.625,-39.0,-49.125,-8.594738
1411813227.00,173.9,0.072,152.1700,0.9,1.3,1.6,-0.015625,0.011719,0.0019531,-0.62891,0.22656,9.9688,-5.375,-38.75,-48.875,-8.594738
1411813227.00,174.0,0.072,152.1700,0.9,1.3,1.6,-0.017578,0.015625,0.0019531,-0.54688,0.066406,10.1016,-5.625,-38.625,-48.75,-8.594738
1411813229.00,174.1,0.067,150.2900,0.9,1.3,1.6,-0.017578,0.017578,0.0019531,-0.56641,-0.10938,10.2031,-5.75,-38.625,-48.75,-8.594737
1411813230.00,174.3,0.067,149.9500,0.9,1.3,1.6,-0.017578,0.015625,0.0019531,-0.52344,0.042969,10.0938,-5.625,-38.75,-48.625,-8.594737
1411813232.00,174.4,0.051,148.6600,0.9,1.3,1.6,-0.021484,0.015625,0.0019531,-0.42578,0.011719,10.0352,-5.625,-38.625,-48.5,-8.594737
1411813233.00,174.5,0.057,142.2200,0.9,1.3,1.6,-0.015625,0.013672,0.0019531,-0.49609,0.027344,9.9219,-5.625,-38.75,-48.5,-8.594737
1411813234.00,174.6,0.057,121.6300,0.9,1.3,1.6,-0.015625,0.015625,0.0019531,-0.59766,-0.019531,9.8125,-5.875,-38.75,-48.625,-8.594735
1411813235.00,174.6,0.051,129.6000,0.9,1.3,1.6,-0.019531,0.013672,0.0039063,-0.44141,0.0,9.9844,-5.75,-38.75,-48.625,-8.594735
1411813236.00,174.6,0.051,129.6700,0.9,1.3,1.6,-0.017578,0.013672,0.0019531,-0.52734,0.1875,10.0352,-5.875,-38.875,-48.75,-8.594735
1411813237.00,174.7,0.051,129.0000,0.9,1.3,1.6,-0.019531,0.017578,0.0039063,-0.60156,-0.125,10.0742,-5.875,-38.875,-48.875,-8.594735
1411813238.00,174.7,0.057,125.7700,0.9,1.3,1.6,-0.017578,0.015625,0.0019531,-0.57031,-0.050781,10.168,-5.875,-39.25,-48.875,-8.594735
1411813239.00,174.7,0.051,119.2700,0.9,1.3,1.6,-0.019531,0.017578,0.0019531,-0.55469,0.015625,10.0234,-5.875,-39.25,-49.0,-8.594735
1411813241.00,174.7,0.046,120.2600,0.9,1.3,1.6,-0.019531,0.017578,0.0019531,-0.51563,-0.10938,9.9492,-5.875,-39.125,-49.0,-8.594733
1411813242.00,174.7,0.057,139.2900,0.9,1.3,1.6,-0.015625,0.015625,0.0019531,-0.54688,-0.0039063,9.7773,-5.75,-39.375,-49.125,-8.594733
1411813243.00,174.7,0.051,136.6100,0.9,1.3,1.6,-0.021484,0.017578,0.0039063,-0.63281,-0.046875,9.8945,-5.375,-39.375,-49.125,-8.594733
1411813244.00,174.8,0.051,138.2700,0.9,1.3,1.6,-0.017578,0.017578,0.0019531,-0.60156,0.12109,9.9844,-5.25,-39.5,-49.375,-8.594733
1411813245.00,174.8,0.046,133.3000,0.9,1.3,1.6,-0.017578,0.017578,0.0019531,-0.67578,0.16406,10.1094,-5.375,-39.375,-49.375,-8.594733
1411813246.00,174.8,0.051,135.2600,0.9,1.3,1.6,-0.019531,0.019531,0.0019531,-0.69141,-0.16406,10.1836,-5.375,-39.5,-49.375,-8.594733
1411813247.00,174.8,0.051,136.6700,0.9,1.3,1.6,-0.017578,0.017578,0.0019531,-0.71094,0.078125,10.1445,-5.375,-39.25,-49.375,-8.594733
1411813248.00,174.8,0.046,135.9300,0.9,1.3,1.6,-0.019531,0.015625,0.0019531,-0.55469,0.09375,10.1367,-5.25,-39.125,-49.375,-8.594733
1411813249.00,174.7,0.051,134.1200,0.9,1.3,1.6,-0.015625,0.013672,0.0019531,-0.49219,0.0078125,9.9063,-5.25,-39.25,-49.625,-8.594733
1411813251.00,174.5,0.041,149.7200,0.9,1.3,1.6,-0.015625,0.013672,0.0039063,-0.57031,-0.027344,9.7969,-5.125,-39.375,-49.75,-8.594735
1411813252.00,174.4,0.057,120.1300,0.9,1.3,1.6,-0.019531,0.017578,0.0019531,-0.57422,-0.070313,9.8984,-5.375,-39.375,-49.875,-8.594735
1411813253.00,174.2,0.046,137.2000,0.9,1.3,1.6,-0.015625,0.013672,0.0039063,-0.64063,0.23438,9.9766,-5.25,-39.25,-49.75,-8.594735
1411813254.00,174.1,0.062,114.4500,0.9,1.3,1.6,-0.017578,0.017578,0.0019531,-0.57422,0.0,10.1094,-5.125,-39.0,-49.75,-8.594735
1411813256.00,173.8,0.062,122.2000,0.9,1.3,1.6,-0.015625,0.015625,0.0019531,-0.54688,-0.10938,10.1758,-5.125,-38.875,-49.875,-8.594737
1411813257.00,173.7,0.057,126.7900,0.9,1.3,1.6,-0.017578,0.015625,0.0019531,-0.48438,0.085938,10.0352,-5.0,-38.875,-49.75,-8.594737
1411813258.00,173.5,0.597,98.2400,0.9,1.3,1.6,-0.017578,0.015625,0.0039063,-0.39453,-0.0039063,10.0195,-5.375,-38.875,-49.875,-8.594733
1411813259.00,173.5,1.950,92.2600,0.9,1.3,1.6,-0.015625,0.013672,0.0039063,-0.44141,-0.050781,9.8672,-5.25,-39.0,-49.625,-8.594718
1411813261.00,173.5,3.550,89.8100,0.9,1.3,1.6,-0.017578,0.019531,0.0019531,-0.48828,-0.054688,9.9102,-5.5,-38.875,-49.375,-8.594653
1411813262.00,173.6,4.388,90.0000,0.9,1.3,1.6,-0.017578,0.011719,0.0019531,-0.54297,0.11719,9.9063,-5.5,-38.625,-49.25,-8.594607
1411813263.00,173.6,4.836,96.5600,0.9,1.3,1.6,-0.017578,0.015625,0.0019531,-0.60156,0.13672,10.0195,-5.5,-38.625,-49.25,-8.594552
1411813264.00,173.6,4.928,99.3400,0.9,1.3,1.6,-0.019531,0.023438,0.0039063,-0.61719,-0.089844,10.2148,-5.5,-38.875,-49.125,-8.594493
1411813266.00,172.9,6.009,98.2400,0.9,1.3,1.6,-0.017578,0.017578,0.0019531,-0.53125,0.078125,10.1641,-5.75,-38.875,-49.125,-8.594365
1411813267.00,172.6,6.847,99.2300,0.9,1.3,1.6,-0.023438,0.021484,0.0019531,-0.49219,0.03125,10.0313,-5.5,-38.75,-49.0,-8.594288
1411813268.00,172.7,7.614,104.3100,0.9,1.3,1.6,-0.015625,0.015625,0.0039063,-0.60547,0.035156,9.9023,-5.25,-38.875,-48.875,-8.594203
1411813268.00,172.5,7.614,104.3100,0.9,1.3,1.6,-0.017578,0.015625,0.0019531,-0.62109,-0.0039063,9.7773,-5.25,-38.625,-48.875,-8.594203
1411813271.00,172.3,8.581,101.0200,1.0,1.5,1.8,-0.019531,0.017578,0.0019531,-0.66797,0.054688,9.9297,-5.25,-38.75,-48.875,-8.593912
1411813272.00,172.3,8.298,96.4100,0.9,1.3,1.6,-0.017578,0.013672,0.0039063,-0.71094,0.20703,9.9492,-5.375,-38.875,-49.0,-8.593813
1411813273.00,172.0,7.768,95.8800,0.9,1.3,1.6,-0.023438,0.019531,0.0019531,-0.65625,-0.066406,10.1211,-5.5,-38.75,-48.875,-8.593718
1411813274.00,171.9,6.883,99.1300,0.9,1.3,1.6,-0.017578,0.017578,0.0019531,-0.55078,-0.035156,10.1914,-5.625,-38.75,-48.625,-8.593632
1411813276.00,172.3,4.594,97.0700,0.9,1.3,1.6,-0.017578,0.013672,0.0039063,-0.51953,0.066406,10.1172,-5.5,-38.75,-48.75,-8.593498
1411813277.00,172.0,3.791,74.9200,0.9,1.3,1.6,-0.019531,0.015625,0.0019531,-0.49219,-0.10938,10.0273,-5.625,-38.625,-48.75,-8.593450
1411813278.00,171.7,3.323,40.8300,0.9,1.3,1.6,-0.015625,0.011719,0.0039063,-0.52734,0.0039063,9.7227,-5.625,-38.5,-48.75,-8.593417
1411813279.00,171.5,3.323,10.8100,0.9,1.3,1.6,-0.019531,0.015625,0.0019531,-0.53516,-0.078125,9.8516,-5.875,-38.5,-48.875,-8.593402
1411813281.00,170.9,5.813,290.7900,0.9,1.3,1.6,-0.017578,0.011719,0.0019531,-0.60156,0.10547,9.9141,-5.875,-38.625,-49.0,-8.593460
1411813282.00,170.9,6.302,275.6700,0.9,1.3,1.6,-0.019531,0.015625,0.0019531,-0.55859,0.027344,10.0313,-5.625,-38.625,-49.25,-8.593530
1411813283.00,170.7,6.389,283.1700,0.9,1.3,1.6,-0.019531,0.017578,0.0019531,-0.53516,-0.14063,10.2383,-5.75,-38.75,-49.625,-8.593607
1411813284.00,170.7,6.384,282.5700,0.9,1.3,1.6,-0.015625,0.013672,0.0019531,-0.53516,0.042969,10.1328,-5.75,-38.875,-49.75,-8.593682
1411813285.00,170.7,6.384,280.9700,0.9,1.3,1.6,-0.019531,0.017578,0.0019531,-0.46094,0.0,10.1484,-5.75,-39.25,-49.75,-8.593758
1411813287.00,170.3,6.713,280.4800,0.9,1.3,1.6,-0.013672,0.011719,0.0039063,-0.49219,0.019531,10.0234,-5.75,-39.25,-49.75,-8.593915
1411813288.00,170.9,7.264,278.1300,0.9,1.3,1.6,-0.017578,0.011719,0.0039063,-0.61328,0.019531,9.7383,-5.75,-39.625,-50.0,-8.594000
1411813288.00,170.9,7.264,278.1300,1.0,1.4,1.7,-0.017578,0.017578,0.0039063,-0.66406,0.0078125,9.8711,-5.5,-39.875,-50.0,-8.594000
1411813290.00,170.6,8.236,279.0200,1.0,1.4,1.7,-0.017578,0.011719,0.0019531,-0.65625,0.1875,10.0234,-5.5,-39.625,-49.875,-8.594188
1411813292.00,170.4,8.478,279.3900,1.0,1.4,1.7,-0.019531,0.019531,0.0019531,-0.59766,-0.097656,10.1602,-5.625,-39.75,-49.75,-8.594388
